id,Ticker,Pays,Industrie,Secteur,Bourse,Nom_complet,Devise,Devise_financiere,Cloture_precedente,Prix_d_ouverture,Plus_bas_du_jour,Plus_haut_du_jour,Cloture_precedente_marche_regulier,Prix_actuel,Plus_bas_sur_52_semaines,Plus_haut_sur_52_semaines,Moyenne_sur_50_jours,Moyenne_sur_200_jours,Volume,Volume_moyen,Volume_moyen_10_jours,Capitalisation_boursiere,Actions_en_circulation,Pourcentage_detenu_institutions,Ratio_cours_ventes_TTM,Valeur_d_entreprise,Marges_beneficiaires,Ratio_cours_valeur_comptable,Valeur_entreprise_chiffre_d_affaires,Valeur_entreprise_EBITDA,Taux_de_dividende,Rendement_du_dividende,Ratio_de_distribution,Rendement_moyen_5_ans,Valeur_dernier_dividende,Croissance_trimestrielle_benefices,Benefice_net_actions_ordinaires,BPA_historique,BPA_previsionnel,Croissance_benefices,Croissance_chiffre_d_affaires,Marges_brutes,Marges_EBITDA,Marges_operationnelles,Rendement_actifs,Rendement_capitaux_propres,Tresorerie_totale,Tresorerie_par_action,Dette_totale,Ratio_dette_capitaux_propres,Valeur_comptable,Ratio_liquidite_immediate,Ratio_liquidite_courante,Benefice_brut,Flux_de_tresorerie_dispo,Flux_de_tresorerie_exploitation,Objectif_prix_eleve,Objectif_prix_bas,Prix_cible_moyen,Prix_cible_median,Moyenne_des_recommandations,Recommandation_cle,Nombre_d_avis_analystes,Dernier_split,Date_dernier_split,Variation_52_semaines,Beta,PER_historique,PER_previsionnel,Ratio_PEG_historique,Date_de_collecte
4329,DVAX,United States,Drug Manufacturers - Specialty & Generic,Healthcare,NMS,Dynavax Technologies Corporation,USD,USD,13.11,13.09,12.97,13.2,13.11,13.15,9.74,13.89,12.7988,11.7021,1523921.0,1944190.0,1626770.0,1728633216.0,131455000.0,1.0425,6.6279407,1219226496.0,0.07852,2.5346954,4.675,-751.218,,,,,,0.231,20478000.0,0.15,0.36,0.208,0.16,0.62089,-0.00622,0.15239,-0.0038,0.03184,763992000.0,5.812,254591008.0,37.361,5.188,11.995,13.226,161934000.0,12501750.0,27267000.0,31.0,15.0,25.0,25.0,,none,5.0,1:10,2014-11-10 01:00:00,0.014705896,1.342,87.666664,34.605263,,2025-02-10 01:55:58.519821
4330,LKFN,United States,Banks - Regional,Financial Services,NMS,Lakeland Financial Corporation,USD,USD,68.87,68.92,67.31,68.92,68.87,68.185,57.45,78.61,70.1904,65.8388,92725.0,127880.0,136460.0,1756847872.0,25509600.0,0.86343,7.2476926,1594143616.0,0.40805998,2.4876864,6.576,,2.0,0.0297,0.4935,2.53,0.5,-0.076,98914000.0,3.59,3.51,-0.073,-0.012,,,0.49378,0.01513,0.15746,160190000.0,6.28,36920000.0,,27.409,,,242400992.0,,90302000.0,76.0,69.0,72.5,72.5,2.75,hold,4.0,3:2,2016-08-08 02:00:00,0.042537093,0.647,18.993036,17.539549,,2025-02-10 01:56:00.645941
4331,CENX,United States,Aluminum,Basic Materials,NMS,Century Aluminum Company,USD,USD,18.75,19.09,18.61,19.7,18.75,18.69,9.65,25.39,20.0494,17.50595,1043715.0,1145405.0,1624800.0,1734409600.0,92798800.0,0.60842,0.82524127,2169678336.0,0.14564,2.6597412,1.032,11.696,,,,1.84,0.05,,306100000.0,3.15,1.41,,-0.011,0.075219996,0.08826,0.11835,0.03462,0.5721,32600000.0,0.351,485900000.0,77.311,7.027,0.505,1.708,158100000.0,-246975008.0,82800000.0,26.0,22.0,24.0,24.0,,none,3.0,,,0.7994242,2.474,5.9333334,9.094891,,2025-02-10 01:56:02.774222
4332,STGW,United States,Advertising Agencies,Communication Services,NMS,Stagwell Inc.,USD,USD,6.37,6.35,6.24,6.405,6.37,6.33,4.88,8.18,6.8812,6.8441,212229.0,403478.0,246650.0,1676570112.0,111549000.0,0.92789,0.619254,2812987648.0,0.00011,2.4411879,1.039,10.383,,,,,0.21,4.009,310000.0,,0.8,10.592,0.152,0.34981,0.10007,0.059520002,0.020060001,0.07275,145807008.0,1.307,1776210048.0,232.826,2.593,0.858,0.951,947081984.0,166686128.0,139319008.0,10.0,6.75,8.65625,8.5,,none,8.0,3:2,2013-11-29 01:00:00,-0.033383906,1.611,,7.5357146,,2025-02-10 01:56:04.894422
4333,TWFG,United States,Insurance Brokers,Financial Services,NMS,"TWFG, Inc.",USD,USD,31.38,31.59,30.38,31.59,31.38,31.02,21.31,36.5,30.6169,28.902178,26670.0,132745.0,107860.0,464797472.0,14811900.0,0.50317,2.4818187,493118336.0,0.1408,0.63111633,2.633,13.526,,,,,,-0.021,26370000.0,-0.99,0.64,-0.062,0.174,0.89142996,0.19466999,0.14598,,,25755000.0,1.739,50670000.0,75.053,49.151,1.407,1.836,166947008.0,,30599000.0,38.0,30.0,33.6675,33.0,,none,8.0,,,0.42571557,,,48.145275,,2025-02-10 01:56:07.016306
4334,WBTN,United States,Internet Content & Information,Communication Services,NMS,WEBTOON Entertainment Inc.,USD,USD,13.49,12.0,10.71,12.02,13.49,10.89,10.05,25.66,13.0152,13.863052,1206961.0,315106.0,193090.0,1730943744.0,128313000.0,0.19294001,1.30176,900268160.0,-0.08915,0.86538464,0.677,-21.69,,,,,,,-118784000.0,-0.75,0.15,,0.095,0.25058,-0.03121,-0.023239998,,,610358976.0,4.757,17302000.0,1.011,12.584,2.261,2.49,333193984.0,,33824000.0,27.0,14.0,20.71429,23.0,1.875,buy,7.0,,,-0.41347826,,,31.205227,,2025-02-10 01:56:09.138483
4335,SSRM,United States,Gold,Basic Materials,NMS,SSR Mining Inc.,USD,USD,9.12,9.15,8.99,9.38,9.12,9.01,3.76,9.82,7.209,5.8357,2652177.0,2611805.0,2687180.0,1824525056.0,202370000.0,0.73240995,1.6611841,2648235520.0,-0.44129002,0.5873916,2.411,-84.347,0.28,0.049099997,0.28,,0.07,-0.304,-484676992.0,-2.35,0.64,-0.286,-0.332,0.32566002,-0.02859,0.04458,-0.022079999,-0.14372,365752000.0,1.807,342129984.0,8.664,15.339,1.885,3.909,357684992.0,8335875.0,148310000.0,8.25,6.5,7.58333,8.0,2.875,hold,3.0,,,-0.045026183,0.942,,6.8792286,,2025-02-10 01:56:11.255571
4336,SONO,United States,Consumer Electronics,Technology,NMS,"Sonos, Inc.",USD,USD,15.0,15.18,13.865,15.73,15.0,13.88,10.23,19.76,14.3504,13.9773,3266875.0,2033616.0,2099340.0,1808189312.0,120546000.0,0.92829,1.1911217,1566444544.0,-0.02513,3.930898,1.032,361.598,,,,,,,-38146000.0,-0.51,-0.15,,-0.163,0.45411998,0.00285,-0.27163,-0.0313,-0.08054,221158000.0,1.822,56588000.0,13.202,3.531,0.726,1.505,689372992.0,89386624.0,189906000.0,19.0,13.0,16.8,17.0,,none,5.0,,,-0.18032789,,,32.279068,,2025-02-10 01:56:13.374881
4337,CSGS,United States,Software - Infrastructure,Technology,NMS,"CSG Systems International, Inc.",USD,USD,65.06,64.99,64.09,65.295,65.06,64.39,39.56,65.53,54.0274,47.90785,361359.0,236976.0,382970.0,1857908992.0,28854000.0,1.04126,1.5772794,2186234368.0,0.05523,6.2611823,1.856,13.097,1.28,0.0208,0.5175,2.07,0.3,0.021,65054000.0,3.03,4.55,0.081,0.029,0.47669998,0.14172,0.12657,0.06171,0.23702998,118444000.0,4.254,587715008.0,203.777,10.284,0.991,1.576,561508992.0,143761376.0,132744000.0,85.0,65.0,74.0,72.0,1.3,strong_buy,9.0,2:1,1999-03-08 01:00:00,0.21154559,0.831,21.250826,12.758074,1.4506,2025-02-10 01:56:15.491768
4338,APLD,United States,Information Technology Services,Technology,NMS,Applied Digital Corporation,USD,USD,7.88,7.91,7.65,8.0852,7.88,7.79,2.36,11.25,8.7452,6.34545,18032724.0,20146285.0,25726300.0,1736414464.0,222903008.0,0.66469,9.14114,2262000896.0,-0.74811,8.674833,11.908,150.12,,,,,,,-142108000.0,-1.9,-0.34,,0.671,0.03041,0.07932,-0.24211,-0.08825,-0.66862,58215000.0,0.27,425767008.0,143.294,0.898,0.156,0.218,5777000.0,-24416250.0,-66613000.0,20.0,9.0,12.44444,12.0,1.33333,strong_buy,9.0,1:6,2022-04-13 02:00:00,0.4938389,4.517,,-19.475,,2025-02-10 01:56:17.607203
4339,NWBI,United States,Banks - Regional,Financial Services,NMS,"Northwest Bancshares, Inc.",USD,USD,13.39,13.4,13.04,13.4,13.39,13.17,10.45,15.42,13.6054,12.839,544361.0,662976.0,778220.0,1707332480.0,127508000.0,0.68377995,3.4992561,1902425088.0,0.19787,1.0543591,3.899,,0.8,0.060700003,1.0526,6.29,0.2,-0.143,96384000.0,0.75,1.02,-0.158,-0.029,,,0.34941003,0.00672,0.06249,259528000.0,2.037,482824992.0,,12.491,,,487912992.0,,249803008.0,15.0,13.0,13.875,13.75,3.16667,hold,4.0,225:100,2009-12-18 01:00:00,0.12426531,0.603,17.56,10.040636,,2025-02-10 01:56:19.719960
4340,HIMX,Taiwan,Semiconductors,Technology,NMS,"Himax Technologies, Inc.",USD,USD,9.93,10.0,9.44,10.47,9.93,9.53,4.8,13.91,8.0242,6.6727,4049433.0,3184913.0,7157850.0,1737747712.0,175000000.0,0.17795,1.9367335,2005032320.0,0.08773,0.9617519,2.235,25.43,0.29,0.0292,0.65910006,2.89,0.29,0.159,78712000.0,0.42,0.36,1.313,-0.068,0.3042,0.087869994,0.02633,0.023810001,0.09126,206474000.0,1.182,539699968.0,61.868,9.909,0.605,1.64,272950016.0,111859624.0,149300992.0,15.0,6.0,10.86667,11.6,,none,3.0,,,0.8087431,2.154,22.690475,24.435898,,2025-02-10 01:56:21.838301
4341,ATEC,United States,Medical Devices,Healthcare,NMS,"Alphatec Holdings, Inc.",USD,USD,11.42,11.4,11.145,11.46,11.42,11.36,4.88,17.34,10.2568,8.9912,855468.0,1616646.0,1748210.0,1610484480.0,141768000.0,0.57921004,2.8118994,2125470080.0,-0.31056,,3.711,-33.951,,,,,,,-177868992.0,-1.26,-0.65,,0.274,0.69467,-0.10931,-0.20353001,-0.12096,-211.37137,80976000.0,0.571,563854016.0,2535.201,-0.01,1.054,2.32,397864000.0,-125792624.0,-80178000.0,22.5,10.0,17.45833,18.5,1.58333,buy,12.0,1:12,2016-08-25 02:00:00,-0.3194279,1.314,,-42.113068,,2025-02-10 01:56:23.950130
4342,ARHS,United States,Home Improvement Retail,Consumer Cyclical,NMS,"Arhaus, Inc.",USD,USD,12.98,12.88,12.175,12.9883,12.98,12.19,8.3,19.81,10.7233,12.780725,1653291.0,1404810.0,1640590.0,1713060608.0,53414100.0,1.14203,1.3508835,2162363648.0,0.061880004,5.341805,1.705,16.026,,,,,0.5,-0.497,78472000.0,0.56,0.46,-0.5,-0.022,0.46553,0.106400006,0.03344,0.05328,0.24946,183235008.0,1.304,521523008.0,162.648,2.282,0.444,1.225,590336000.0,29264376.0,139855008.0,15.0,9.5,12.23077,12.0,2.14286,buy,13.0,,,0.068312764,2.57,21.767857,23.381157,,2025-02-10 01:56:26.055959
4343,UCTT,United States,Semiconductor Equipment & Materials,Technology,NMS,"Ultra Clean Holdings, Inc.",USD,USD,38.77,38.78,37.33,38.88,38.77,37.36,32.08,56.47,37.2736,40.2449,300578.0,334316.0,403510.0,1746979840.0,45060100.0,0.8937,0.88275886,2096544128.0,0.00182,1.9640417,1.059,14.033,,,,,,,3600000.0,0.07,2.77,,0.242,0.16952999,0.07549,0.04774,0.02488,0.014199999,318200000.0,7.062,666800000.0,72.29,19.022,1.523,2.747,335500000.0,27450000.0,83200000.0,70.0,44.0,57.75,58.5,,none,4.0,,,-0.111594856,2.081,533.7143,14.151515,0.4467,2025-02-10 01:56:28.160662
4344,AMPH,United States,Drug Manufacturers - Specialty & Generic,Healthcare,NMS,"Amphastar Pharmaceuticals, Inc.",USD,USD,32.79,32.71,32.16,32.95,32.79,32.37,32.16,56.45,39.0288,42.96005,296807.0,540386.0,457710.0,1556394880.0,48081400.0,0.7886,2.1510568,1955947136.0,0.21798,2.1518314,2.703,7.336,,,,,,-0.179,157722000.0,3.01,4.37,-0.143,0.059,0.52981,0.36848,0.29834998,0.08668,0.23846,250491008.0,5.21,629848000.0,86.556,15.043,2.487,3.433,383347008.0,8609125.0,208226000.0,60.0,36.0,47.4,44.0,2.16667,buy,5.0,,,-0.41035783,0.824,10.754152,8.536482,,2025-02-10 01:56:30.263957
4345,GO,United States,Grocery Stores,Consumer Defensive,NMS,Grocery Outlet Holding Corp.,USD,USD,17.31,17.34,16.43,17.34,17.31,16.79,13.6,29.19,17.3436,19.02505,1771178.0,1807393.0,2154640.0,1681434624.0,97136400.0,1.05344,0.39438218,3143922688.0,0.01202,1.350873,0.737,15.896,,,,,,-0.109,51260000.0,0.5,0.94,-0.111,0.104,0.3042,0.04639,0.03704,0.01941,0.0422,68653000.0,0.707,1581656064.0,129.004,12.429,0.244,1.459,1296931968.0,-156656880.0,99694000.0,26.0,13.0,17.21429,16.0,2.93333,hold,14.0,,,-0.32250488,0.129,33.58,17.803368,,2025-02-10 01:56:32.372502
4346,ROOT,United States,Insurance - Property & Casualty,Financial Services,NMS,"Root, Inc.",USD,USD,109.71,109.63,108.23,113.4,109.71,112.03,7.22,118.15,86.083,62.335575,257515.0,422960.0,381150.0,1656621184.0,10700000.0,0.70264,1.5858904,1421153024.0,-0.01503,9.238064,1.36,33.05,,,,,,,-15700000.0,-1.18,-1.79,,1.651,0.36445,0.041160002,0.11253,0.01481,-0.05214,683400000.0,45.258,300900000.0,102.382,12.127,2.135,2.565,380700000.0,-9412500.0,172600000.0,95.0,67.0,83.0,85.0,2.5,buy,4.0,1:18,2022-08-15 02:00:00,13.473615,2.353,,497.91113,,2025-02-10 01:56:34.482378
4347,BCRX,United States,Biotechnology,Healthcare,NMS,"BioCryst Pharmaceuticals, Inc.",USD,USD,8.73,8.74,8.595,8.87,8.73,8.72,4.03,9.0,7.6802,7.18445,2172216.0,2107280.0,2443980.0,1808266496.0,207132992.0,0.84162,4.382837,2318320896.0,-0.3001,,5.619,-72.581,,,,,,,-123817000.0,-0.61,-0.04,,0.35,0.52139,-0.07742,0.0657,-0.042540003,,330012992.0,1.593,842137984.0,,-2.262,2.621,2.781,215114000.0,15866125.0,-55725000.0,30.0,8.0,15.27273,12.0,1.72727,buy,11.0,,,0.49230766,1.887,,-136.82724,,2025-02-10 01:56:36.601490
4348,CLMT,United States,Oil & Gas E&P,Energy,NMS,"Calumet, Inc.",USD,USD,16.51,16.52,16.1,16.69,16.51,16.21,9.97,25.29,20.088,17.90745,730114.0,1016098.0,1426530.0,1393257472.0,85950496.0,0.35884997,0.3304377,3733376768.0,-0.054619998,,0.885,16.218,,,,14.83,0.685,,-230300000.0,-2.82,-0.07,,-0.043,0.05524,0.0546,-0.03808,0.01667,,34600000.0,0.403,2104099968.0,,-7.825,0.271,0.63,232900000.0,86462496.0,-50500000.0,33.0,15.0,25.0,26.0,2.33333,buy,5.0,,,0.01350522,1.906,,-266.48035,,2025-02-10 01:56:38.715925
4349,OPRA,Norway,Internet Content & Information,Communication Services,NMS,Opera Limited,USD,USD,19.6,19.73,19.71,20.6438,19.6,20.48,10.11,20.7,18.8646,15.54415,555461.0,480723.0,412290.0,1812074496.0,88480200.0,0.11328,4.046453,3371377920.0,0.35624,1.9875776,7.528,36.896,0.8,0.040799998,0.44439998,,0.4,0.066,159532000.0,1.8,1.16,0.111,0.2,0.56269,0.20403999,0.18822001,0.055170003,0.18431,106005000.0,0.599,8961000.0,0.983,10.304,2.014,2.104,251984000.0,248956256.0,108618000.0,56.0,25.0,41.42857,46.0,1.33333,strong_buy,7.0,,,0.78669095,0.969,11.377778,9.151191,,2025-02-10 01:56:40.845926
4350,INFN,United States,Communication Equipment,Technology,NMS,Infinera Corporation,USD,USD,6.62,6.62,6.61,6.64,6.62,6.61,4.41,6.92,6.6042,6.16675,1296661.0,766980.0,914800.0,1567634176.0,236802000.0,0.89154,1.0755527,2189286400.0,-0.07624,11.678446,1.502,141.894,,,,,,,-111122000.0,-0.47,0.28,,-0.097,0.38766,0.01059,-0.01154,-0.01854,-0.70537,115089000.0,0.486,739112000.0,552.211,0.566,0.69,1.578,565020992.0,95010248.0,88287000.0,6.65,6.0,6.54167,6.65,,none,6.0,,,0.23738313,1.716,,21.800074,,2025-02-10 01:56:42.966955
4351,CMPR,Ireland,Specialty Business Services,Industrials,NMS,Cimpress plc,USD,USD,57.73,57.42,56.34,58.26,57.73,57.22,56.34,104.92,74.2442,82.3085,216625.0,149695.0,236390.0,1420228992.0,24820500.0,0.82075995,0.42527798,3363610112.0,0.04689,,1.007,9.945,,,,,,,156579008.0,5.98,5.63,,0.063,0.48525003,0.101280004,0.04899,0.08578,,152951008.0,6.081,1717124992.0,,-21.936,0.338,0.639,1620515968.0,245450624.0,312852000.0,95.0,87.0,91.0,91.0,1.5,strong_buy,2.0,,,-0.34427536,2.05,9.5685625,10.16341,,2025-02-10 01:56:45.083191
4352,MCRI,United States,Resorts & Casinos,Consumer Cyclical,NMS,"Monarch Casino & Resort, Inc.",USD,USD,86.78,86.23,85.04,87.63,86.78,85.91,64.5,89.06,82.9688,75.47605,96275.0,98821.0,68000.0,1595804032.0,18389100.0,0.6415,3.0934887,1561724928.0,0.16819,3.0743632,3.027,9.312,1.2,0.0138,0.2649,,0.3,0.142,86760000.0,4.48,4.87,0.195,0.037,0.65901,0.32513002,0.25441998,0.110249996,0.17083,39380000.0,2.141,21301000.0,4.15,27.944,0.427,0.569,339953984.0,75723624.0,141547008.0,100.0,79.0,85.8,82.0,3.0,hold,5.0,2:1,2005-03-31 02:00:00,0.23057294,1.759,19.17634,17.496946,,2025-02-10 01:56:47.205148
4353,VRNT,United States,Software - Infrastructure,Technology,NMS,Verint Systems Inc.,USD,USD,26.12,26.2,25.58,26.44,26.12,25.68,21.28,38.17,26.5874,28.64695,490983.0,841900.0,453690.0,1626876800.0,62284700.0,1.01339,1.7778074,2288312832.0,0.06785,1.9410431,2.501,15.63,,,,,,,42407000.0,0.93,3.12,,,0.71358,0.15999,0.06695,0.03187,0.049569998,208627008.0,3.365,447632992.0,35.107,13.23,1.218,1.406,652995968.0,116234496.0,151890000.0,40.0,32.0,36.0,36.0,,none,6.0,1963:1000,2021-02-02 01:00:00,-0.1814478,1.21,27.612904,8.24586,0.8175,2025-02-10 01:56:49.329795
4354,IMCR,United Kingdom,Biotechnology,Healthcare,NMS,Immunocore Holdings plc,USD,USD,29.97,30.0,29.13,30.245,29.97,30.05,27.69,75.51,30.6405,37.09605,192477.0,268160.0,146000.0,1503485568.0,50032800.0,0.9419,5.0739946,1083265792.0,-0.15877,3.9785514,3.656,-16.694,,,,,,8.642,-47046000.0,-0.95,-1.71,8.22,0.237,0.29551,-0.21899,-0.105950005,-0.052210003,-0.12826,901281984.0,18.014,481063008.0,127.324,7.553,3.624,3.778,87562000.0,42440228.0,22279000.0,99.22422,23.025541,62.84701,63.97643,1.86667,buy,14.0,,,-0.5983112,0.719,,-25.443247,,2025-02-10 01:56:51.449050
4355,UPBD,United States,Software - Application,Technology,NMS,"Upbound Group, Inc.",USD,USD,30.26,30.3,29.2,30.3,30.26,29.4,26.5,38.72,30.9358,31.3919,399592.0,412921.0,398490.0,1655211136.0,54699600.0,0.85027003,0.3885995,3036084224.0,0.01907,2.6282854,0.713,7.342,1.56,0.051599998,1.0137,4.08,0.39,6.073,81242000.0,1.42,4.32,5.995,0.092,0.48944,0.09709,0.07581,0.071279995,0.13439,85054000.0,1.555,1512969984.0,247.29,11.186,0.508,3.507,2084715008.0,1384192000.0,147014000.0,50.0,33.0,41.11111,41.0,,none,9.0,5:2,2003-09-02 02:00:00,-0.09536624,2.02,20.704226,6.6936536,,2025-02-10 01:56:53.572680
4356,CLBK,United States,Banks - Regional,Financial Services,NMS,"Columbia Financial, Inc.",USD,USD,16.27,16.21,15.7,16.24,16.27,16.15,13.79,19.28,16.3184,16.42095,94003.0,87488.0,139440.0,1691857792.0,104759000.0,0.12773,8.41624,2770797568.0,0.08028,1.5208588,13.783,,,,,,,-0.323,16139000.0,-0.11,0.36,-0.33,-0.084,,,0.17661,0.00154,0.015470001,297539008.0,2.928,1468787968.0,,10.619,,,201023008.0,,-28052000.0,19.0,17.0,18.0,18.0,2.0,buy,2.0,,,-0.060080886,0.174,,29.633026,,2025-02-10 01:56:55.691668
4357,PRAX,United States,Biotechnology,Healthcare,NMS,"Praxis Precision Medicines, Inc.",USD,USD,87.41,87.16,86.085,88.3999,87.41,86.88,33.01,90.33,75.0444,60.5096,390306.0,357295.0,340690.0,1629130240.0,18637800.0,1.07475,1015.0344,1263878016.0,,4.038113,787.463,-7.726,,,,,,,-151018000.0,-9.11,-10.91,,-0.355,,,-188.19536,-0.39202,-0.64342004,357032000.0,19.156,1660000.0,0.434,21.515,10.865,10.957,-112908000.0,-48460376.0,-99496000.0,305.0,57.0,165.5,160.5,1.5,strong_buy,10.0,1:15,2023-11-29 01:00:00,0.9215212,2.687,,-7.271814,,2025-02-10 01:56:57.815069
4358,DXPE,United States,Industrial Distribution,Industrials,NMS,"DXP Enterprises, Inc.",USD,USD,103.84,104.68,99.41,106.2,103.84,99.93,32.57,107.06,87.0132,60.59135,189241.0,251860.0,280050.0,1629758336.0,15694900.0,0.73183,0.93762887,2108005632.0,0.037469998,3.898034,1.213,12.422,,,,,,0.305,65041000.0,3.74,4.31,0.365,0.128,0.30528,0.097629994,0.08375,0.075050004,0.17006999,35000000.0,2.23,574600000.0,142.805,25.636,1.694,2.224,530620992.0,62473500.0,112515000.0,75.0,75.0,75.0,75.0,,none,1.0,2:1,2008-10-01 02:00:00,2.0541177,1.605,26.719252,23.185616,,2025-02-10 01:56:59.936350
4359,PLYA,Netherlands,Resorts & Casinos,Consumer Cyclical,NMS,Playa Hotels & Resorts N.V.,USD,USD,13.05,13.12,12.84,13.12,13.05,12.94,6.95,13.145,11.446,9.13125,794637.0,1202513.0,977240.0,1572921600.0,121555000.0,0.80771005,1.6562841,2452303872.0,0.06927,3.245548,2.582,10.433,,,,,,,65781000.0,0.5,0.52,,-0.139,0.46931,0.24751,-0.03131,0.05173,0.12117,211136992.0,1.737,1077153024.0,216.899,3.987,2.375,2.967,445687008.0,77312000.0,133869000.0,16.0,12.0,13.80167,13.405,2.0,buy,6.0,,,0.5316901,1.608,25.88,25.413408,,2025-02-10 01:57:02.053628
4360,SRCE,United States,Banks - Regional,Financial Services,NMS,1st Source Corporation,USD,USD,65.74,65.74,63.71,66.1295,65.74,65.21,47.3,68.13,61.0806,58.036,92767.0,68151.0,89190.0,1611704192.0,24516300.0,0.71449995,4.36762,1609346176.0,0.35125,1.4476635,4.361,,1.44,0.0248,0.2629,2.68,0.36,0.061,128381000.0,5.31,5.26,0.068,0.021,,,0.4936,0.014989999,0.1201,169360992.0,6.908,284094016.0,,45.045,,,369012000.0,,204458000.0,72.5,67.0,69.5,69.0,2.66667,hold,3.0,11:10,2006-08-03 02:00:00,0.28876686,0.769,12.280602,11.249562,,2025-02-10 01:57:04.173548
4361,LZ,United States,Specialty Business Services,Industrials,NMS,"LegalZoom.com, Inc.",USD,USD,9.23,9.22,9.0493,9.235,9.23,9.1,5.33,13.74,8.175,7.803225,803446.0,1398581.0,2187540.0,1595148288.0,172822000.0,0.83247,2.3498216,1468252160.0,0.03608,26.224785,2.163,27.176,,,,,,0.467,24491000.0,0.13,0.57,0.521,0.008,0.64137,0.07959,0.13159001,0.0629,0.23607999,112477000.0,0.651,8047000.0,13.381,0.347,0.476,0.613,435387008.0,92667872.0,115547000.0,9.5,7.2,8.45714,8.5,3.0,hold,7.0,,,-0.13088512,1.061,70.00001,16.173466,,2025-02-10 01:57:06.289792
4362,GLPG,Belgium,Biotechnology,Healthcare,NMS,Galapagos NV,USD,EUR,22.89,22.76,22.69,22.88,22.89,22.78,22.58,40.34,25.9166,27.21195,350388.0,271461.0,339860.0,1501136000.0,65897100.0,0.31818,5.7715135,-1825144192.0,0.79331,0.5247639,-7.017,13.417,,,,,,,-60611000.0,-0.95,-1.04,,-0.501,-0.27445,-0.52301997,-0.90737,-0.02382,-0.0221,3338778880.0,50.632,11465000.0,0.401,43.41,9.754,10.134,-71383000.0,-283032736.0,-327523008.0,38.46122,23.396244,29.579033,29.73391,3.14286,hold,6.0,,,-0.42357087,0.06,,-35.18147,,2025-02-10 01:57:08.423248
4363,EVO,Germany,Drug Manufacturers - Specialty & Generic,Healthcare,NMS,Evotec SE,USD,EUR,4.7,4.57,4.44,4.6145,4.7,4.45,2.85,7.98,4.4706,4.3404,33732.0,195006.0,56000.0,1653699968.0,355107008.0,0.027,2.1281714,955972480.0,-0.22054,0.81486905,1.23,60.116,,,,,,,-171370000.0,-0.48,-0.19,,-0.058,0.13699001,0.02046,-0.17681,-0.01771,-0.16249001,303273984.0,1.71,470051008.0,48.535,5.461,1.592,2.093,106451000.0,-188424880.0,-36055000.0,9.906146,2.9476073,6.2328076,6.038057,2.5,buy,6.0,4:1,2021-10-20 02:00:00,-0.37665784,0.984,,-10.595238,,2025-02-10 01:57:10.541998
4364,MXL,United States,Semiconductors,Technology,NMS,"MaxLinear, Inc.",USD,USD,17.84,17.91,16.14,17.91,17.84,16.46,11.08,26.59,19.637,17.2863,2591245.0,1749033.0,3491020.0,1509862528.0,84633600.0,0.86442,3.8349223,1841839104.0,-0.57367,2.4935615,4.678,-16.756,,,,,,,-225860000.0,-2.7,0.36,,-0.402,0.53865004,-0.27919,-0.47691002,-0.10049,-0.35864,148476000.0,1.76,152072000.0,27.308,6.601,1.165,1.947,212072992.0,57964624.0,-34030000.0,28.0,18.0,22.45,22.0,2.27273,buy,10.0,,,-0.063025236,1.854,,18.602654,,2025-02-10 01:57:12.662320
4365,DNUT,United States,Grocery Stores,Consumer Defensive,NMS,"Krispy Kreme, Inc.",USD,USD,8.89,8.84,8.53,8.85,8.89,8.62,8.435,17.84,9.662,10.85775,1424747.0,1644765.0,1550920.0,1465399936.0,170000000.0,0.53264,0.8558184,2833573120.0,0.01644,1.2408234,1.655,19.413,0.14,0.015700001,0.875,,0.035,,28148000.0,0.16,0.32,,-0.068,0.27914,0.08524,-0.05682,0.00193,0.022669999,25410000.0,0.149,1318219008.0,109.021,6.947,0.225,0.346,477964992.0,-44596752.0,20299000.0,18.0,12.0,14.77273,14.0,,none,11.0,,,-0.34439528,1.39,53.875,28.089155,,2025-02-10 01:57:14.788211
4366,STBA,United States,Banks - Regional,Financial Services,NMS,"S&T Bancorp, Inc.",USD,USD,41.22,41.25,40.22,41.32,41.22,40.45,28.83,45.79,39.7508,38.1541,178824.0,163743.0,164660.0,1577056512.0,38259400.0,0.71331,4.08255,1573245184.0,0.35012,1.1249236,4.073,,1.36,0.0358,0.3761,4.0,0.34,-0.026,135216000.0,3.35,3.02,-0.023,0.014,,,0.44542,0.014199999,0.10406,273844000.0,7.157,391688992.0,,35.958,,,386292000.0,,149460000.0,44.0,42.0,42.75,42.5,3.0,hold,4.0,2:1,1998-11-02 01:00:00,0.2925682,0.789,12.074628,12.110779,,2025-02-10 01:57:16.910342
4367,SASR,United States,Banks - Regional,Financial Services,NMS,"Sandy Spring Bancorp, Inc.",USD,USD,35.08,34.95,34.05,34.95,35.08,34.4,19.52,39.55,34.7932,30.04215,210337.0,251373.0,204360.0,1583524992.0,45140400.0,0.74544,4.0531907,1709490944.0,0.21882,0.9530142,4.376,,1.36,0.0403,0.71959996,4.3,0.34,-0.219,85420000.0,0.43,2.55,-0.219,-0.053,,,0.28445998,0.006,0.053990003,762152000.0,16.886,949216000.0,,36.096,,,390686016.0,,83874000.0,41.0,35.0,37.0,35.0,3.0,hold,3.0,3:2,2001-12-21 01:00:00,0.5252174,0.927,80.0,10.920635,,2025-02-10 01:57:19.039106
